latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,incendio,fecha,temperatura,humedad,pr_atm,temp_min,temp_max
-4.567,-47.183,307.3,1.2,1.1,10/19/2018,130,T,71,6.0NRT,291.9,8.3,N,1,2018-10-19,304.596,60,993.54,304.596,304.596
-4.555,-47.174,304.9,1.2,1.1,10/19/2018,130,T,62,6.0NRT,291.4,6.3,N,0,2018-10-19,304.596,60,993.54,304.596,304.596
-4.557,-47.185,305.0,1.2,1.1,10/19/2018,130,T,62,6.0NRT,291.4,6.4,N,0,2018-10-19,304.596,60,993.54,304.596,304.596
-4.416,-47.206,304.6,1.2,1.1,10/19/2018,130,T,61,6.0NRT,291.4,6.1,N,0,2018-10-19,305.596,62,1006.27,305.596,305.596
-4.202,-47.495,311.7,1.3,1.1,10/19/2018,130,T,83,6.0NRT,290.2,12.7,N,1,2018-10-19,305.596,62,1006.27,305.596,305.596
-4.2010000000000005,-47.49100000000001,304.7,1.3,1.1,10/19/2018,130,T,61,6.0NRT,290.0,6.9,N,0,2018-10-19,305.596,62,1006.27,305.596,305.596
-4.203,-47.502,305.9,1.3,1.1,10/19/2018,130,T,66,6.0NRT,290.2,7.9,N,1,2018-10-19,305.596,62,1006.27,305.596,305.596
-4.114,-47.74100000000001,304.7,1.3,1.1,10/19/2018,130,T,61,6.0NRT,288.4,7.3,N,0,2018-10-19,305.346,59,1002.7,305.346,305.346
-4.115,-47.752,310.0,1.3,1.1,10/19/2018,130,T,79,6.0NRT,288.5,12.5,N,1,2018-10-19,305.346,59,1002.7,305.346,305.346
-4.105,-47.754,306.4,1.3,1.1,10/19/2018,130,T,68,6.0NRT,288.2,9.0,N,1,2018-10-19,305.346,59,1002.7,305.346,305.346
-4.197,-48.57100000000001,317.8,1.5,1.2,10/19/2018,130,T,96,6.0NRT,276.0,29.5,N,1,2018-10-19,305.096,63,1010.32,305.096,305.096
-4.184,-48.56,310.8,1.5,1.2,10/19/2018,130,T,81,6.0NRT,275.1,18.9,N,1,2018-10-19,305.096,63,1010.32,305.096,305.096
-4.186,-48.573,334.7,1.5,1.2,10/19/2018,130,T,100,6.0NRT,276.0,64.1,N,1,2018-10-19,305.096,63,1010.32,305.096,305.096
